Book,hadithId,Matn,Sanad
صحيح البخاري,2519,  رضي ه ا  تقول  سمع رسول ه  صوت خصوم بالباب عالية أصواتهما  وإذا أحدهما يستوضع الآخر ويسترفقه في شيء  وهو يقول : وه لا أفعل  فخرج هما رسول ه   ف : أين المتألي على ه لا يفعل المعروف  ف : أنا يا رسول ه  وله أي ذلك أحب   .,"['إسماعيل بن أبي أويس', 'أخي', 'سليمان', 'يحيى بن سعيد', 'أبي الرجال محمد بن عبد الرحمن', 'عمرة بنت عبد الرحمن', 'عائشة']"
صحيح البخاري,2520,    أنه كان له على عبد ه بن أبي حدرد الأسلمي مال  فلقيه  فلزمه حتى ارتفعت أصواتهما  فمر بهما النبي   ف : يا كعب  فأشار بيده  كأنه يقول : النصف  فأخذ نصف ما له ه وترك نصفا   .,"['يحيى بن بكير', 'يث', 'جعفر بن ربيعة', 'الأعرج', 'عبد ه بن كعب بن مالك', 'كعب بن مالك']"
صحيح البخاري,2521,  رضي ه    :  رسول ه  :  كل سلامى من الناس ه صدقة  كل يوم تطلع فيه الشمس يعدل بين الناس صدقة   .,"['إسحاق بن منصور', 'عبد الرزاق', 'معمر', 'همام', 'أبي هريرة']"
صحيح البخاري,2522,    أن الزبير كان يحدث أنه خاصم رجلا من الأنصار قد شهد بدرا إلى رسول ه  في شراج من الحرة  كانا يسقيان به كلاهما  ف رسول ه  للزبير : اسق يا زبير  ثم أرسل إلى جارك  فغضب الأنصاري  ف : يا رسول ه  آن كان ابن عمتك  فتلون وجه رسول ه   ثم  : اسق  ثم احبس حتى يبلغ الجدر  فاستوعى رسول ه  حينئذ حقه للزبير  وكان رسول ه  قبل ذلك أشار على الزبير برأي سعة له وللأنصاري  فلما أحفظ الأنصاري رسول ه  استوعى للزبير حقه في صريح الحكم   .  عروة :  الزبير : وه ما أحسب هذه الآية نزلت إلا في ذلك فلا وربك لا يؤمنون حتى يحكموك فيما شجر بينهم  65 الآية .,"['أبو اليمان', 'شعيب', 'الزهري', 'عروة بن الزبير']"
صحيح البخاري,2523,  صلاة الظهر .,"['هشام', 'محمد بن بشار', 'وهب', 'عبد الوهاب', 'عبيد ه', 'جابر', 'وهب بن كيسان', 'ابن إسحاق', 'وهب', 'جابر بن عبد ه', 'جابر']"
صحيح البخاري,2524,  ف : يا كعب  ف : لبيك يا رسول ه  فأشار بيده أن ضع الشطر  ف كعب : قد فعلت يا رسول ه  ف رسول ه  : قم فاقضه   .,"['عبد ه بن محمد', 'عثمان بن عمر', 'يونس', 'يث', 'يونس', 'ابن شهاب', 'عبد ه بن كعب', 'كعب بن مالك']"
صحيح البخاري,2525,    يخبران عن أصحاب رسول ه    :  لما كاتب سهيل بن عمرو يومئذ كان فيما اشترط سهيل بن عمرو   أنه لا يأتيك منا أحد  وإن كان على دينك إلا رددته إلينا  وخليت بيننا وبينه  فكره المؤمنون ذلك وامتعضوا منه  وأبى سهيل إلا ذلك  فكاتبه النبي  على ذلك  فرد يومئذ أبا جندل إلى أبيه سهيل بن عمرو  ولم يأته أحد من الرجال إلا رده في تلك المدة وإن كان مسلما  وجاء المؤمنات مهاجرات  وكانت أم كلثوم بنت عقبة بن أبي معيط ممن خرج إلى رسول ه  يومئذ وهي عاتق  فجاء أهلها يسألون النبي  أن يرجعها إليهم  فلم يرجعها إليهم لما أنزل ه فيهن إذا جاءكم المؤمنات مهاجرات فامتحنوهن ه أعلم بإيمانهن إلى قوله ولا هم يحلون لهن  10 .  عروة : فأخبرتني عائشة  أن رسول ه  كان يمتحنهن بهذه الآية يأيها الذين آمنوا إذا جاءكم المؤمنات مهاجرات فامتحنوهن  10 إلى غفور رحيم  12   عروة : ت عائشة : فمن أقر بهذا الشرط منهن   لها رسول ه  : قد بايعتك كلاما يكلمها به  وه ما مست يده يد امرأة قط في المبايعة  وما بايعهن إلا بقوله   .,"['يحيى بن بكير', 'يث', 'عقيل', 'ابن شهاب', 'عروة بن الزبير', 'مروان', 'والمسور بن مخرمة']"
صحيح البخاري,2526,  رضي ه   يقول :  بايعت رسول ه   فاشترط  والنصح لكل مسلم   .,"['أبو نعيم', 'سفيان', 'زياد بن علاقة', 'جريرا']"
صحيح البخاري,2527,  رضي ه    :  بايعت رسول ه  على : إقام الصلاة  وإيتاء الزكاة  والنصح لكل مسلم   .,"['مسدد', 'يحيى', 'إسماعيل', 'قيس بن أبي حازم', 'جرير بن عبد ه']"
صحيح البخاري,2528,    أن رسول ه    :  من باع نخلا قد أبرت فثمرتها للبائع  إلا أن يشترط المبتاع   .,"['عبد ه بن يوسف', 'مالك', 'نافع', 'عبد ه بن عمر']"
صحيح البخاري,2529, تستعينها في كتابتها  ولم تكن قضت من كتابتها شيئا  ت لها عائشة : ارجعي إلى أهلك فإن أحبوا أن أقضي عنك كتابتك ويكون ولاؤك لي  فعلت  فذكرت ذلك بريرة إلى أهلها فأبوا  ووا : إن شاءت أن تحتسب ك  فلتفعل ويكون لنا ولاؤك  فذكرت ذلك لرسول ه   ف لها  ابتاعي  فأعتقي  فإنما الولاء لمن أعتق   .,"['عبد ه بن مسلمة', 'يث', 'ابن شهاب', 'عروة', 'عائشة']"
صحيح البخاري,2530, اشتراه بعشرين دينارا . وقول الشعبي : بوقية أكثر الاشتراط أكثر وأصح عندي . ه أبو عبد ه  .,"['شعبة', 'أبو نعيم', 'زكرياء', 'مغيرة', 'عامر', 'عامرا', 'جابر', 'جابر', 'إسحاق', 'جرير', 'مغيرة', 'عطاء', 'محمد بن المنكدر', 'جابر', 'زيد بن أسلم', 'جابر', 'أبو الزبير', 'جابر', 'الأعمش', 'سالم', 'جابر', 'عبيد ه', 'وابن إسحاق', 'وهب', 'جابر', 'زيد بن أسلم', 'جابر', 'ابن جريج', 'عطاء', 'جابر']"
صحيح البخاري,2531,  رضي ه    : ت الأنصار للنبي   اقسم بيننا وبين إخواننا النخيل   : لا  ف : تكفونا المئونة  ونشرككم في الثمرة  وا : سمعنا وأطعنا   .,"['أبو اليمان', 'شعيب', 'أبو الزناد', 'الأعرج', 'أبي هريرة']"
صحيح البخاري,2532,  رضي ه    :  أعطى رسول ه  خيبر اليهود أن يعملوها ويزرعوها  ولهم شطر ما يخرج منها   .,"['موسى بن إسماعيل', 'جويرية بن أسماء', 'نافع', 'عبد ه بن عمر']"
صحيح البخاري,2533,  رضي ه    :  رسول ه  :  أحق الشروط أن توفوا به ما استحللتم به الفروج   .,"['عبد ه بن يوسف', 'يث', 'يزيد بن أبي حبيب', 'أبي الخير', 'عقبة بن عامر']"
صحيح البخاري,2534, رضي ه   يقول :  كنا أكثر الأنصار حقلا فكنا نكري الأرض  فربما أخرجت هذه ولم تخرج ذه  فنهينا عن ذلك ولم ننه عن الورق   .,"['مالك بن إسماعيل', 'ابن عيينة', 'يحيى بن سعيد', 'حنظلة الزرقي', 'رافع بن خديج']"
صحيح البخاري,2535,  رضي ه   عن النبي    :  لا يبع حاضر لباد  ولا تناجشوا  ولا يزيدن على بيع أخيه  ولا يخطبن على خطبته  ولا تسأل المرأة طلاق أختها لتستكفئ إناءها   .,"['مسدد', 'يزيد بن زريع', 'معمر', 'الزهري', 'سعيد', 'أبي هريرة']"
صحيح البخاري,2536,    أنهما ا : إن رجلا من الأعراب أتى رسول ه   ف : يا رسول ه  أنشدك ه إلا قضيت لي بكتاب ه  ف الخصم الآخر وهو أفقه منه : نعم  فاقض بيننا بكتاب ه وأذن لي  ف رسول ه  : قل   : إن ابني كان عسيفا على هذا فزنى بامرأته  وإني أخبرت أن على ابني الرجم  فافتديت منه بمائة شاة ووليدة  فسألت أهل العلم  فأخبروني أنما على ابني جلد مائة وتغريب عام  وأن على امرأة هذا الرجم  ف رسول ه  :  والذي نفسي بيده لأقضين بينكما بكتاب ه  الوليدة والغنم رد وعلى ابنك جلد مائة وتغريب عام  اغد يا أنيس إلى امرأة هذا فإن اعترفت فارجمها   : فغدا ها فاعترفت  فأمر بها رسول ه  فرجمت   .,"['قتيبة بن سعيد', 'ليث', 'ابن شهاب', 'عبيد ه بن عبد ه بن عتبة بن مسعود', 'أبي هريرة', 'وزيد بن خالد الجهني']"
صحيح البخاري,2537,  رضي ه ا  ت : دخلت  بريرة وهي مكاتبة  فت : يا أم المؤمنين  اشتريني  فإن أهلي يبيعوني فأعتقيني  ت : نعم  ت : إن أهلي لا يبيعوني حتى يشترطوا ولائي  ت : لا حاجة لي فيك  فسمع ذلك النبي  أو بلغه  ف : ما شأن بريرة  ف : اشتريها فأعتقيها  وليشترطوا ما شاءوا  ت : فاشتريتها فأعتقتها  واشترط أهلها ولاءها  ف النبي  :  الولاء لمن أعتق  وإن اشترطوا مائة شرط   .,"['خلاد بن يحيى', 'عبد الواحد بن أيمن المكي', 'أبيه', 'عائشة']"
صحيح البخاري,2538,  : نهى .,"['معاذ', 'محمد بن عرعرة', 'وعبد الصمد', 'شعبة', 'عدي بن ثابت', 'شعبة', 'غندر', 'أبي حازم', 'وعبد الرحمن', 'أبي هريرة', 'آدم', 'النضر', 'وحجاج بن منهال']"
صحيح البخاري,2539,    :  رسول ه  :  موسى رسول ه  فذكر الحديث   ألم أقل إنك لن تستطيع معي صبرا  72 كانت الأولى نسيانا  والوسطى شرطا  والثالثة عمدا   لا تؤاخذني بما نسيت ولا ترهقني من أمري عسرا  73 لقيا غلاما فقتله  فانطلقا فوجدا فيها جدارا يريد أن ينقض فأقامه  77   . قرأها ابن عباس أمامهم ملك .,"['إبراهيم بن موسى', 'هشام', 'ابن جريج', 'يعلى بن مسلم', 'وعمرو بن دينار', 'سعيد بن جبير', 'سعيد بن جبير', 'ابن عباس', 'أبي بن كعب']"
صحيح البخاري,2540,   ت : جاءتني بريرة  فت : كاتبت أهلي على تسع أواق في كل عام أوقية  فأعينيني  فت : إن أحبوا أن أعدها لهم ويكون ولاؤك لي  فعلت  فذهبت بريرة إلى أهلها  فت لهم  فأبوا ها  فجاءت من عندهم ورسول ه  جالس  فت : إني قد عرضت ذلك هم  فأبوا إلا أن يكون الولاء لهم  فسمع النبي   فأخبرت عائشة النبي   ف : خذيها واشترطي لهم الولاء  فإنما الولاء لمن أعتق  ففعلت عائشة  ثم قام رسول ه  في الناس  فحمد ه وأثنى ه  ثم  :  ما بال رجال يشترطون شروطا ليست في كتاب ه  ما كان من شرط ليس في كتاب ه فهو باطل  وإن كان مائة شرط قضاء ه أحق وشرط ه أوثق  وإنما الولاء لمن أعتق   .,"['إسماعيل', 'مالك', 'هشام بن عروة', 'أبيه', 'عائشة']"
